MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP
32,2019-01-01,COM,33380,0,SAINT CAPRAIS DE BLAYE,Saint-Caprais-de-Blaye,Saint-Caprais-de-Blaye,COM,33380,0,VAL DE LIVENNE,Val-de-Livenne,Val-de-Livenne
32,2019-01-01,COM,34246,0,SAINT CHRISTOL,Saint-Christol,Saint-Christol,COMD,34246,0,SAINT CHRISTOL,Saint-Christol,Saint-Christol
32,2019-01-01,COM,34246,0,SAINT CHRISTOL,Saint-Christol,Saint-Christol,COM,34246,1,ENTRE VIGNES,Entre-Vignes,Entre-Vignes
32,2019-01-01,COM,34330,0,VERARGUES,Vérargues,Vérargues,COM,34246,1,ENTRE VIGNES,Entre-Vignes,Entre-Vignes
32,2019-01-01,COM,34330,0,VERARGUES,Vérargues,Vérargues,COMD,34330,0,VERARGUES,Vérargues,Vérargues
32,2019-01-01,COM,35004,1,ANTRAIN,Antrain,Antrain,COM,35004,0,VAL COUESNON,Val-Couesnon,Val-Couesnon
32,2019-01-01,COM,35004,1,ANTRAIN,Antrain,Antrain,COMD,35004,1,ANTRAIN,Antrain,Antrain
32,2019-01-01,COM,35011,0,BAILLE,Baillé,Baillé,COM,35292,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc
32,2019-01-01,COM,35011,0,BAILLE,Baillé,Baillé,COMD,35011,0,BAILLE,Baillé,Baillé
32,2019-01-01,COM,35053,0,CHANCE,Chancé,Chancé,COM,35220,0,PIRE CHANCE,Piré-Chancé,Piré-Chancé
32,2019-01-01,COM,35053,0,CHANCE,Chancé,Chancé,COMD,35053,0,CHANCE,Chancé,Chancé
32,2019-01-01,COM,35100,0,DOMPIERRE DU CHEMIN,Dompierre-du-Chemin,Dompierre-du-Chemin,COMD,35100,0,DOMPIERRE DU CHEMIN,Dompierre-du-Chemin,Dompierre-du-Chemin
32,2019-01-01,COM,35100,0,DOMPIERRE DU CHEMIN,Dompierre-du-Chemin,Dompierre-du-Chemin,COM,35163,0,LUITRE DOMPIERRE,Luitré-Dompierre,Luitré-Dompierre
32,2019-01-01,COM,35113,3,FONTENELLE,Fontenelle,La Fontenelle,COM,35004,0,VAL COUESNON,Val-Couesnon,Val-Couesnon
32,2019-01-01,COM,35113,3,FONTENELLE,Fontenelle,La Fontenelle,COMD,35113,3,FONTENELLE,Fontenelle,La Fontenelle
32,2019-01-01,COM,35147,0,LANHELIN,Lanhélin,Lanhélin,COM,35308,0,MESNIL ROC H,Mesnil-Roc'h,Mesnil-Roc'h
32,2019-01-01,COM,35147,0,LANHELIN,Lanhélin,Lanhélin,COMD,35147,0,LANHELIN,Lanhélin,Lanhélin
32,2019-01-01,COM,35163,0,LUITRE,Luitré,Luitré,COM,35163,0,LUITRE DOMPIERRE,Luitré-Dompierre,Luitré-Dompierre
32,2019-01-01,COM,35163,0,LUITRE,Luitré,Luitré,COMD,35163,0,LUITRE,Luitré,Luitré
32,2019-01-01,COM,35184,0,MONTAUBAN DE BRETAGNE,Montauban-de-Bretagne,Montauban-de-Bretagne,COM,35184,0,MONTAUBAN DE BRETAGNE,Montauban-de-Bretagne,Montauban-de-Bretagne
32,2019-01-01,COM,35184,0,MONTAUBAN DE BRETAGNE,Montauban-de-Bretagne,Montauban-de-Bretagne,COMD,35184,0,MONTAUBAN DE BRETAGNE,Montauban-de-Bretagne,Montauban-de-Bretagne
32,2019-01-01,COM,35220,0,PIRE SUR SEICHE,Piré-sur-Seiche,Piré-sur-Seiche,COMD,35220,0,PIRE SUR SEICHE,Piré-sur-Seiche,Piré-sur-Seiche
32,2019-01-01,COM,35220,0,PIRE SUR SEICHE,Piré-sur-Seiche,Piré-sur-Seiche,COM,35220,0,PIRE CHANCE,Piré-Chancé,Piré-Chancé
32,2019-01-01,COM,35269,0,SAINT GEORGES DE CHESNE,Saint-Georges-de-Chesné,Saint-Georges-de-Chesné,COMD,35269,0,SAINT GEORGES DE CHESNE,Saint-Georges-de-Chesné,Saint-Georges-de-Chesné
32,2019-01-01,COM,35269,0,SAINT GEORGES DE CHESNE,Saint-Georges-de-Chesné,Saint-Georges-de-Chesné,COM,35282,0,RIVES DU COUESNON,Rives-du-Couesnon,Rives-du-Couesnon
32,2019-01-01,COM,35282,0,SAINT JEAN SUR COUESNON,Saint-Jean-sur-Couesnon,Saint-Jean-sur-Couesnon,COM,35282,0,RIVES DU COUESNON,Rives-du-Couesnon,Rives-du-Couesnon
32,2019-01-01,COM,35282,0,SAINT JEAN SUR COUESNON,Saint-Jean-sur-Couesnon,Saint-Jean-sur-Couesnon,COMD,35282,0,SAINT JEAN SUR COUESNON,Saint-Jean-sur-Couesnon,Saint-Jean-sur-Couesnon
32,2019-01-01,COM,35292,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc,COM,35292,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc
32,2019-01-01,COM,35292,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc,COMD,35292,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc
32,2019-01-01,COM,35293,0,SAINT MARC SUR COUESNON,Saint-Marc-sur-Couesnon,Saint-Marc-sur-Couesnon,COM,35282,0,RIVES DU COUESNON,Rives-du-Couesnon,Rives-du-Couesnon
32,2019-01-01,COM,35293,0,SAINT MARC SUR COUESNON,Saint-Marc-sur-Couesnon,Saint-Marc-sur-Couesnon,COMD,35293,0,SAINT MARC SUR COUESNON,Saint-Marc-sur-Couesnon,Saint-Marc-sur-Couesnon
32,2019-01-01,COM,35301,0,SAINT M HERVON,Saint-M'Hervon,Saint-M'Hervon,COMD,35301,0,SAINT M HERVON,Saint-M'Hervon,Saint-M'Hervon
32,2019-01-01,COM,35301,0,SAINT M HERVON,Saint-M'Hervon,Saint-M'Hervon,COM,35184,0,MONTAUBAN DE BRETAGNE,Montauban-de-Bretagne,Montauban-de-Bretagne
32,2019-01-01,COM,35303,0,SAINT OUEN LA ROUERIE,Saint-Ouen-la-Rouërie,Saint-Ouen-la-Rouërie,COMD,35303,0,SAINT OUEN LA ROUERIE,Saint-Ouen-la-Rouërie,Saint-Ouen-la-Rouërie
32,2019-01-01,COM,35303,0,SAINT OUEN LA ROUERIE,Saint-Ouen-la-Rouërie,Saint-Ouen-la-Rouërie,COM,35004,0,VAL COUESNON,Val-Couesnon,Val-Couesnon
32,2019-01-01,COM,35308,0,SAINT PIERRE DE PLESGUEN,Saint-Pierre-de-Plesguen,Saint-Pierre-de-Plesguen,COM,35308,0,MESNIL ROC H,Mesnil-Roc'h,Mesnil-Roc'h
32,2019-01-01,COM,35308,0,SAINT PIERRE DE PLESGUEN,Saint-Pierre-de-Plesguen,Saint-Pierre-de-Plesguen,COMD,35308,0,SAINT PIERRE DE PLESGUEN,Saint-Pierre-de-Plesguen,Saint-Pierre-de-Plesguen
32,2019-01-01,COM,35341,0,TREMBLAY,Tremblay,Tremblay,COMD,35341,0,TREMBLAY,Tremblay,Tremblay
32,2019-01-01,COM,35341,0,TREMBLAY,Tremblay,Tremblay,COM,35004,0,VAL COUESNON,Val-Couesnon,Val-Couesnon
32,2019-01-01,COM,35344,0,TRESSE,Tressé,Tressé,COM,35308,0,MESNIL ROC H,Mesnil-Roc'h,Mesnil-Roc'h
32,2019-01-01,COM,35344,0,TRESSE,Tressé,Tressé,COMD,35344,0,TRESSE,Tressé,Tressé
32,2019-01-01,COM,35348,0,VENDEL,Vendel,Vendel,COM,35282,0,RIVES DU COUESNON,Rives-du-Couesnon,Rives-du-Couesnon
32,2019-01-01,COM,35348,0,VENDEL,Vendel,Vendel,COMD,35348,0,VENDEL,Vendel,Vendel
32,2019-01-01,COM,36072,0,FAVEROLLES EN BERRY,Faverolles-en-Berry,Faverolles-en-Berry,COMD,36072,0,FAVEROLLES EN BERRY,Faverolles-en-Berry,Faverolles-en-Berry
32,2019-01-01,COM,36072,0,FAVEROLLES EN BERRY,Faverolles-en-Berry,Faverolles-en-Berry,COM,36244,0,VILLENTROIS FAVEROLLES EN BERRY,Villentrois-Faverolles-en-Berry,Villentrois-Faverolles-en-Berry
32,2019-01-01,COMD,36093,0,LEVROUX,Levroux,Levroux,COMD,36093,0,LEVROUX,Levroux,Levroux
32,2019-01-01,COMD,36093,0,LEVROUX,Levroux,Levroux,COM,36093,0,LEVROUX,Levroux,Levroux
32,2019-01-01,COM,36093,0,LEVROUX,Levroux,Levroux,COM,36093,0,LEVROUX,Levroux,Levroux
32,2019-01-01,COMD,36201,0,SAINT MARTIN DE LAMPS,Saint-Martin-de-Lamps,Saint-Martin-de-Lamps,COMD,36201,0,SAINT MARTIN DE LAMPS,Saint-Martin-de-Lamps,Saint-Martin-de-Lamps
32,2019-01-01,COMD,36201,0,SAINT MARTIN DE LAMPS,Saint-Martin-de-Lamps,Saint-Martin-de-Lamps,COM,36093,0,LEVROUX,Levroux,Levroux
32,2019-01-01,COM,36206,0,SAINT PIERRE DE LAMPS,Saint-Pierre-de-Lamps,Saint-Pierre-de-Lamps,COM,36093,0,LEVROUX,Levroux,Levroux
32,2019-01-01,COM,36206,0,SAINT PIERRE DE LAMPS,Saint-Pierre-de-Lamps,Saint-Pierre-de-Lamps,COMD,36206,0,SAINT PIERRE DE LAMPS,Saint-Pierre-de-Lamps,Saint-Pierre-de-Lamps
32,2019-01-01,COM,36244,0,VILLENTROIS,Villentrois,Villentrois,COM,36244,0,VILLENTROIS FAVEROLLES EN BERRY,Villentrois-Faverolles-en-Berry,Villentrois-Faverolles-en-Berry
32,2019-01-01,COM,36244,0,VILLENTROIS,Villentrois,Villentrois,COMD,36244,0,VILLENTROIS,Villentrois,Villentrois
32,2019-01-01,COM,38016,1,ARZAY,Arzay,Arzay,COM,38479,0,PORTE DES BONNEVAUX,Porte-des-Bonnevaux,Porte-des-Bonnevaux
32,2019-01-01,COM,38016,1,ARZAY,Arzay,Arzay,COMD,38016,1,ARZAY,Arzay,Arzay
32,2019-01-01,COM,38025,0,BALBINS,Balbins,Balbins,COMD,38025,0,BALBINS,Balbins,Balbins
32,2019-01-01,COM,38025,0,BALBINS,Balbins,Balbins,COM,38284,1,ORNACIEUX BALBINS,Ornacieux-Balbins,Ornacieux-Balbins
32,2019-01-01,COM,38073,0,CHANTELOUVE,Chantelouve,Chantelouve,COM,38073,0,CHANTEPERIER,Chantepérier,Chantepérier
32,2019-01-01,COM,38073,0,CHANTELOUVE,Chantelouve,Chantelouve,COMD,38073,0,CHANTELOUVE,Chantelouve,Chantelouve
32,2019-01-01,COM,38121,0,COMMELLE,Commelle,Commelle,COM,38479,0,PORTE DES BONNEVAUX,Porte-des-Bonnevaux,Porte-des-Bonnevaux
32,2019-01-01,COM,38121,0,COMMELLE,Commelle,Commelle,COMD,38121,0,COMMELLE,Commelle,Commelle
32,2019-01-01,COM,38163,3,FERRIERE,Ferrière,La Ferrière,COM,38163,2,HAUT BREDA,Haut-Bréda,Le Haut-Bréda
32,2019-01-01,COM,38163,3,FERRIERE,Ferrière,La Ferrière,COMD,38163,3,FERRIERE,Ferrière,La Ferrière
32,2019-01-01,COM,38274,0,NANTOIN,Nantoin,Nantoin,COMD,38274,0,NANTOIN,Nantoin,Nantoin
32,2019-01-01,COM,38274,0,NANTOIN,Nantoin,Nantoin,COM,38479,0,PORTE DES BONNEVAUX,Porte-des-Bonnevaux,Porte-des-Bonnevaux
32,2019-01-01,COM,38284,1,ORNACIEUX,Ornacieux,Ornacieux,COMD,38284,1,ORNACIEUX,Ornacieux,Ornacieux
32,2019-01-01,COM,38284,1,ORNACIEUX,Ornacieux,Ornacieux,COM,38284,1,ORNACIEUX BALBINS,Ornacieux-Balbins,Ornacieux-Balbins
32,2019-01-01,COM,38293,0,PANISSAGE,Panissage,Panissage,COMD,38293,0,PANISSAGE,Panissage,Panissage
32,2019-01-01,COM,38293,0,PANISSAGE,Panissage,Panissage,COM,38560,0,VAL DE VIRIEU,Val-de-Virieu,Val-de-Virieu
32,2019-01-01,COM,38302,2,PERIER,Périer,Le Périer,COMD,38302,2,PERIER,Périer,Le Périer
32,2019-01-01,COM,38302,2,PERIER,Périer,Le Périer,COM,38073,0,CHANTEPERIER,Chantepérier,Chantepérier
32,2019-01-01,COM,38306,0,PINSOT,Pinsot,Pinsot,COM,38163,2,HAUT BREDA,Haut-Bréda,Le Haut-Bréda
32,2019-01-01,COM,38306,0,PINSOT,Pinsot,Pinsot,COMD,38306,0,PINSOT,Pinsot,Pinsot
32,2019-01-01,COM,38367,0,SAINT BERNARD,Saint-Bernard,Saint-Bernard,COMD,38367,0,SAINT BERNARD,Saint-Bernard,Saint-Bernard
32,2019-01-01,COM,38367,0,SAINT BERNARD,Saint-Bernard,Saint-Bernard,COM,38395,0,PLATEAU DES PETITES ROCHES,Plateau-des-Petites-Roches,Plateau-des-Petites-Roches
32,2019-01-01,COM,38395,0,SAINT HILAIRE,Saint-Hilaire,Saint-Hilaire,COM,38395,0,PLATEAU DES PETITES ROCHES,Plateau-des-Petites-Roches,Plateau-des-Petites-Roches
32,2019-01-01,COM,38395,0,SAINT HILAIRE,Saint-Hilaire,Saint-Hilaire,COMD,38395,0,SAINT HILAIRE,Saint-Hilaire,Saint-Hilaire
32,2019-01-01,COM,38435,0,SAINT PANCRASSE,Saint-Pancrasse,Saint-Pancrasse,COM,38395,0,PLATEAU DES PETITES ROCHES,Plateau-des-Petites-Roches,Plateau-des-Petites-Roches
32,2019-01-01,COM,38435,0,SAINT PANCRASSE,Saint-Pancrasse,Saint-Pancrasse,COMD,38435,0,SAINT PANCRASSE,Saint-Pancrasse,Saint-Pancrasse
32,2019-01-01,COM,38479,0,SEMONS,Semons,Semons,COM,38479,0,PORTE DES BONNEVAUX,Porte-des-Bonnevaux,Porte-des-Bonnevaux
32,2019-01-01,COM,38479,0,SEMONS,Semons,Semons,COMD,38479,0,SEMONS,Semons,Semons
32,2019-01-01,COM,38560,0,VIRIEU,Virieu,Virieu,COMD,38560,0,VIRIEU,Virieu,Virieu
32,2019-01-01,COM,38560,0,VIRIEU,Virieu,Virieu,COM,38560,0,VAL DE VIRIEU,Val-de-Virieu,Val-de-Virieu
32,2019-01-01,COMD,39023,5,AUBEPIN,Aubépin,L'Aubépin,COMD,39023,5,AUBEPIN,Aubépin,L'Aubépin
32,2019-01-01,COMD,39023,5,AUBEPIN,Aubépin,L'Aubépin,COM,39378,4,TROIS CHATEAUX,Trois-Châteaux,Les Trois-Châteaux
32,2019-01-01,COM,39043,0,BEAUFORT,Beaufort,Beaufort,COMD,39043,0,BEAUFORT,Beaufort,Beaufort
32,2019-01-01,COM,39043,0,BEAUFORT,Beaufort,Beaufort,COM,39043,0,BEAUFORT ORBAGNA,Beaufort-Orbagna,Beaufort-Orbagna
32,2019-01-01,COM,39075,0,BRERY,Bréry,Bréry,COMD,39075,0,BRERY,Bréry,Bréry
32,2019-01-01,COM,39075,0,BRERY,Bréry,Bréry,COM,39199,0,DOMBLANS,Domblans,Domblans
32,2019-01-01,COM,39089,0,CEZIA,Cézia,Cézia,COM,39137,0,SAINT HYMETIERE SUR VALOUSE,Saint-Hymetière-sur-Valouse,Saint-Hymetière-sur-Valouse
32,2019-01-01,COM,39113,0,CHASSAL,Chassal,Chassal,COMD,39113,0,CHASSAL,Chassal,Chassal
32,2019-01-01,COM,39113,0,CHASSAL,Chassal,Chassal,COM,39339,0,CHASSAL MOLINGES,Chassal-Molinges,Chassal-Molinges
32,2019-01-01,COM,39115,0,CHATEAU DES PRES,Château-des-Prés,Château-des-Prés,COM,39258,0,GRANDE RIVIERE CHATEAU,Grande-Rivière Château,Grande-Rivière Château
32,2019-01-01,COM,39115,0,CHATEAU DES PRES,Château-des-Prés,Château-des-Prés,COMD,39115,0,CHATEAU DES PRES,Château-des-Prés,Château-des-Prés
32,2019-01-01,COM,39130,0,NANCHEZ,Nanchez,Nanchez,COM,39130,0,NANCHEZ,Nanchez,Nanchez
32,2019-01-01,COMD,39135,0,CHAZELLES,Chazelles,Chazelles,COMD,39135,0,CHAZELLES,Chazelles,Chazelles
32,2019-01-01,COMD,39135,0,CHAZELLES,Chazelles,Chazelles,COM,39378,4,TROIS CHATEAUX,Trois-Châteaux,Les Trois-Châteaux
32,2019-01-01,COM,39137,0,CHEMILLA,Chemilla,Chemilla,COM,39137,0,SAINT HYMETIERE SUR VALOUSE,Saint-Hymetière-sur-Valouse,Saint-Hymetière-sur-Valouse
32,2019-01-01,COM,39190,0,DAMPIERRE,Dampierre,Dampierre,COMD,39190,0,DAMPIERRE,Dampierre,Dampierre
32,2019-01-01,COM,39190,0,DAMPIERRE,Dampierre,Dampierre,COM,39190,0,DAMPIERRE,Dampierre,Dampierre
32,2019-01-01,COM,39199,0,DOMBLANS,Domblans,Domblans,COM,39199,0,DOMBLANS,Domblans,Domblans
32,2019-01-01,COM,39258,0,GRANDE RIVIERE,Grande-Rivière,Grande-Rivière,COMD,39258,0,GRANDE RIVIERE,Grande-Rivière,Grande-Rivière
32,2019-01-01,COM,39258,0,GRANDE RIVIERE,Grande-Rivière,Grande-Rivière,COM,39258,0,GRANDE RIVIERE CHATEAU,Grande-Rivière Château,Grande-Rivière Château
32,2019-01-01,COM,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude,COMD,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude
32,2019-01-01,COM,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude,COM,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude
32,2019-01-01,COM,39287,0,LAVANS SUR VALOUSE,Lavans-sur-Valouse,Lavans-sur-Valouse,COM,39137,0,SAINT HYMETIERE SUR VALOUSE,Saint-Hymetière-sur-Valouse,Saint-Hymetière-sur-Valouse
32,2019-01-01,COM,39339,0,MOLINGES,Molinges,Molinges,COM,39339,0,CHASSAL MOLINGES,Chassal-Molinges,Chassal-Molinges
32,2019-01-01,COM,39339,0,MOLINGES,Molinges,Molinges,COMD,39339,0,MOLINGES,Molinges,Molinges
32,2019-01-01,COM,39378,4,TROIS CHATEAUX,Trois Châteaux,Les Trois Châteaux,COM,39378,4,TROIS CHATEAUX,Trois-Châteaux,Les Trois-Châteaux
32,2019-01-01,COMD,39378,0,NANC LES SAINT AMOUR,Nanc-lès-Saint-Amour,Nanc-lès-Saint-Amour,COMD,39378,0,NANC LES SAINT AMOUR,Nanc-lès-Saint-Amour,Nanc-lès-Saint-Amour
32,2019-01-01,COMD,39378,0,NANC LES SAINT AMOUR,Nanc-lès-Saint-Amour,Nanc-lès-Saint-Amour,COM,39378,4,TROIS CHATEAUX,Trois-Châteaux,Les Trois-Châteaux
32,2019-01-01,COM,39395,1,ORBAGNA,Orbagna,Orbagna,COMD,39395,1,ORBAGNA,Orbagna,Orbagna
32,2019-01-01,COM,39395,1,ORBAGNA,Orbagna,Orbagna,COM,39043,0,BEAUFORT ORBAGNA,Beaufort-Orbagna,Beaufort-Orbagna
32,2019-01-01,COM,39414,2,PETIT MERCEY,Petit-Mercey,Le Petit-Mercey,COMD,39414,2,PETIT MERCEY,Petit-Mercey,Le Petit-Mercey
32,2019-01-01,COM,39414,2,PETIT MERCEY,Petit-Mercey,Le Petit-Mercey,COM,39190,0,DAMPIERRE,Dampierre,Dampierre
32,2019-01-01,COM,39417,4,PIARDS,Piards,Les Piards,COM,39130,0,NANCHEZ,Nanchez,Nanchez
32,2019-01-01,COM,39417,4,PIARDS,Piards,Les Piards,COMD,39417,4,PIARDS,Piards,Les Piards
32,2019-01-01,COMD,39438,0,PONTHOUX,Ponthoux,Ponthoux,COM,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude
32,2019-01-01,COMD,39438,0,PONTHOUX,Ponthoux,Ponthoux,COMD,39438,0,PONTHOUX,Ponthoux,Ponthoux
32,2019-01-01,COM,39440,0,PRATZ,Pratz,Pratz,COM,39286,0,LAVANS LES SAINT CLAUDE,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude
32,2019-01-01,COM,39440,0,PRATZ,Pratz,Pratz,COMD,39440,0,PRATZ,Pratz,Pratz
32,2019-01-01,COMD,39442,0,PRENOVEL,Prénovel,Prénovel,COMD,39442,0,PRENOVEL,Prénovel,Prénovel
32,2019-01-01,COMD,39442,0,PRENOVEL,Prénovel,Prénovel,COM,39130,0,NANCHEZ,Nanchez,Nanchez
32,2019-01-01,COM,39483,0,SAINT HYMETIERE,Saint-Hymetière,Saint-Hymetière,COM,39137,0,SAINT HYMETIERE SUR VALOUSE,Saint-Hymetière-sur-Valouse,Saint-Hymetière-sur-Valouse
32,2019-01-01,COM,39484,0,SAINT JEAN D ETREUX,Saint-Jean-d'Étreux,Saint-Jean-d'Étreux,COMD,39484,0,SAINT JEAN D ETREUX,Saint-Jean-d'Étreux,Saint-Jean-d'Étreux
32,2019-01-01,COM,39484,0,SAINT JEAN D ETREUX,Saint-Jean-d'Étreux,Saint-Jean-d'Étreux,COM,39378,4,TROIS CHATEAUX,Trois-Châteaux,Les Trois-Châteaux
32,2019-01-01,COM,39562,0,VILLARD SUR BIENNE,Villard-sur-Bienne,Villard-sur-Bienne,COM,39130,0,NANCHEZ,Nanchez,Nanchez
32,2019-01-01,COM,39562,0,VILLARD SUR BIENNE,Villard-sur-Bienne,Villard-sur-Bienne,COMD,39562,0,VILLARD SUR BIENNE,Villard-sur-Bienne,Villard-sur-Bienne
32,2019-01-01,COM,40009,1,ARJUZANX,Arjuzanx,Arjuzanx,COMD,40009,1,ARJUZANX,Arjuzanx,Arjuzanx
32,2019-01-01,COM,40009,1,ARJUZANX,Arjuzanx,Arjuzanx,COM,40197,0,MORCENX LA NOUVELLE,Morcenx-la-Nouvelle,Morcenx-la-Nouvelle
32,2019-01-01,COM,40107,0,GARROSSE,Garrosse,Garrosse,COM,40197,0,MORCENX LA NOUVELLE,Morcenx-la-Nouvelle,Morcenx-la-Nouvelle
32,2019-01-01,COM,40107,0,GARROSSE,Garrosse,Garrosse,COMD,40107,0,GARROSSE,Garrosse,Garrosse
32,2019-01-01,COM,40197,0,MORCENX,Morcenx,Morcenx,COM,40197,0,MORCENX LA NOUVELLE,Morcenx-la-Nouvelle,Morcenx-la-Nouvelle
32,2019-01-01,COM,40302,0,SINDERES,Sindères,Sindères,COMD,40302,0,SINDERES,Sindères,Sindères
32,2019-01-01,COM,40302,0,SINDERES,Sindères,Sindères,COM,40197,0,MORCENX LA NOUVELLE,Morcenx-la-Nouvelle,Morcenx-la-Nouvelle
32,2019-01-01,COM,41059,0,CONTRES,Contres,Contres,COM,41059,2,CONTROIS EN SOLOGNE,Controis-en-Sologne,Le Controis-en-Sologne
32,2019-01-01,COM,41059,0,CONTRES,Contres,Contres,COMD,41059,0,CONTRES,Contres,Contres
32,2019-01-01,COM,41070,0,COUTURE SUR LOIR,Couture-sur-Loir,Couture-sur-Loir,COM,41070,0,VALLEE DE RONSARD,Vallée-de-Ronsard,Vallée-de-Ronsard
32,2019-01-01,COM,41070,0,COUTURE SUR LOIR,Couture-sur-Loir,Couture-sur-Loir,COMD,41070,0,COUTURE SUR LOIR,Couture-sur-Loir,Couture-sur-Loir
32,2019-01-01,COM,41082,0,FEINGS,Feings,Feings,COMD,41082,0,FEINGS,Feings,Feings
32,2019-01-01,COM,41082,0,FEINGS,Feings,Feings,COM,41059,2,CONTROIS EN SOLOGNE,Controis-en-Sologne,Le Controis-en-Sologne
32,2019-01-01,COM,41092,0,FOUGERES SUR BIEVRE,Fougères-sur-Bièvre,Fougères-sur-Bièvre,COM,41059,2,CONTROIS EN SOLOGNE,Controis-en-Sologne,Le Controis-en-Sologne
32,2019-01-01,COM,41092,0,FOUGERES SUR BIEVRE,Fougères-sur-Bièvre,Fougères-sur-Bièvre,COMD,41092,0,FOUGERES SUR BIEVRE,Fougères-sur-Bièvre,Fougères-sur-Bièvre
32,2019-01-01,COM,41170,1,OUCHAMPS,Ouchamps,Ouchamps,COMD,41170,1,OUCHAMPS,Ouchamps,Ouchamps
32,2019-01-01,COM,41170,1,OUCHAMPS,Ouchamps,Ouchamps,COM,41059,2,CONTROIS EN SOLOGNE,Controis-en-Sologne,Le Controis-en-Sologne
32,2019-01-01,COM,41257,0,THENAY,Thenay,Thenay,COMD,41257,0,THENAY,Thenay,Thenay
32,2019-01-01,COM,41257,0,THENAY,Thenay,Thenay,COM,41059,2,CONTROIS EN SOLOGNE,Controis-en-Sologne,Le Controis-en-Sologne
32,2019-01-01,COM,41263,0,TREHET,Tréhet,Tréhet,COMD,41263,0,TREHET,Tréhet,Tréhet
32,2019-01-01,COM,41263,0,TREHET,Tréhet,Tréhet,COM,41070,0,VALLEE DE RONSARD,Vallée-de-Ronsard,Vallée-de-Ronsard
32,2019-01-01,COM,42004,1,AMIONS,Amions,Amions,COM,42268,0,VEZELIN SUR LOIRE,Vézelin-sur-Loire,Vézelin-sur-Loire
32,2019-01-01,COM,42004,1,AMIONS,Amions,Amions,COMD,42004,1,AMIONS,Amions,Amions
32,2019-01-01,COM,42082,0,DANCE,Dancé,Dancé,COM,42268,0,VEZELIN SUR LOIRE,Vézelin-sur-Loire,Vézelin-sur-Loire
32,2019-01-01,COM,42082,0,DANCE,Dancé,Dancé,COMD,42082,0,DANCE,Dancé,Dancé
32,2019-01-01,COM,42245,0,SAINT JULIEN LA VETRE,Saint-Julien-la-Vêtre,Saint-Julien-la-Vêtre,COMD,42245,0,SAINT JULIEN LA VETRE,Saint-Julien-la-Vêtre,Saint-Julien-la-Vêtre
32,2019-01-01,COM,42245,0,SAINT JULIEN LA VETRE,Saint-Julien-la-Vêtre,Saint-Julien-la-Vêtre,COM,42245,0,VETRE SUR ANZON,Vêtre-sur-Anzon,Vêtre-sur-Anzon
32,2019-01-01,COM,42268,0,SAINT PAUL DE VEZELIN,Saint-Paul-de-Vézelin,Saint-Paul-de-Vézelin,COM,42268,0,VEZELIN SUR LOIRE,Vézelin-sur-Loire,Vézelin-sur-Loire
32,2019-01-01,COM,42268,0,SAINT PAUL DE VEZELIN,Saint-Paul-de-Vézelin,Saint-Paul-de-Vézelin,COMD,42268,0,SAINT PAUL DE VEZELIN,Saint-Paul-de-Vézelin,Saint-Paul-de-Vézelin
32,2019-01-01,COM,42291,0,SAINT THURIN,Saint-Thurin,Saint-Thurin,COM,42245,0,VETRE SUR ANZON,Vêtre-sur-Anzon,Vêtre-sur-Anzon
32,2019-01-01,COM,42291,0,SAINT THURIN,Saint-Thurin,Saint-Thurin,COMD,42291,0,SAINT THURIN,Saint-Thurin,Saint-Thurin
32,2019-01-01,COM,44003,1,ANCENIS,Ancenis,Ancenis,COM,44003,1,ANCENIS SAINT GEREON,Ancenis-Saint-Géréon,Ancenis-Saint-Géréon
32,2019-01-01,COM,44160,0,SAINT GEREON,Saint-Géréon,Saint-Géréon,COM,44003,1,ANCENIS SAINT GEREON,Ancenis-Saint-Géréon,Ancenis-Saint-Géréon
32,2019-01-01,COM,46014,0,BAGAT EN QUERCY,Bagat-en-Quercy,Bagat-en-Quercy,COM,46263,0,BARGUELONNE EN QUERCY,Barguelonne-en-Quercy,Barguelonne-en-Quercy
32,2019-01-01,COM,46014,0,BAGAT EN QUERCY,Bagat-en-Quercy,Bagat-en-Quercy,COMD,46014,0,BAGAT EN QUERCY,Bagat-en-Quercy,Bagat-en-Quercy
